Text,Label
'@rahulkanwal Where is his freedom of speech?  His right to protest peacefully against Islamic terrorism,2
'We condem what has happed to our muslim brother #khalid_kaka and two others at #Markaz_Noor Mtondia kilifi kenya,1
'Happy islamic new yearðŸŽ‰ 1 muharram 1442 HðŸ¥³,1
'To the Muslim Ummah  Happy Muharram  the Islamic New Year 1442 starting tomorrow 20 August 2020 ðŸ™ðŸ»,1
'Minnesota is a radical Islamic State...so sorry! @IlhanMN @JoeBiden @SpeakerPelosi @POTUS,2
The only ones in favour of Islam and Muslims and the ones that that are ignorant about what it truly is.,2
'@msdhoni @narendramodi We watch cricket only bcz of u ur swag honi ko unhoni krde   unhoni ko honi woh dhoni hn thank cool captain,0
'@amit_9426054 @GDNonline @rpsingh Jihad* is a must for every Muslim  brother.,1
'Happy Islamic New year  #Muharram #NewYear #islamicnewyear1442 #Islamic #hussain,1
'Maybe I m old school but when did we start the happy new year thing with Muharram? Whatâ€™s happy or celebratory abt a sad historical month?,1
'#Moharram ðŸ’”ðŸ’”ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,1
"@Suresh70222491 @XHNews I guess discrimination exceeds everywhere, whether it is racial,  sexual orientation,  religious-based,  ethics, etc. Earlier,  India also have problems arising from Islamophobia.",2
'Happy for muharram,1
@Ausiqra1 My humble request: Please don't hide behind the fake pictures  be proud to come in open no matter what crisis you are in. Be proud  &  say loudly you are a Muslim  We're the Ummah of Prophet Mohammed Sallallahu Alayhi Wa Sallam  &  this itself makes us the Best of the best ,1
'Happy Islamic New Year ðŸ’«  1 Muá¸¥arram 1442 #AmunJadid,1
'@makhanip @chanell_sa Cricket SA is perfect example,0
'ForThose Who Were Wishing Happy New Year On the First Day of Muharram..... Must Watch,1
@Peer__Pressure_ @Totla_musa This doesn't look in any way peace. Peace for people who are killed by pisslam? I don't think so. ,2
@montyburns561 @YasminQureshiMP Anti-Muslim hatred is unacceptable. ,1
'Narine on fire at Brian Lara Cricket Academy. Russell concedes 16 runs as TKR are cruising on 60/1 after eight overs. @Newsday_TT,0
@usmanfareed726 @IAF_MCC @DefenceMinIndia @rajnathsingh @adgpi @SpokespersonMoD @indiannavy @PIB_India @MIB_India Producing jihadi terrorists  producing 40 childerns in madarasa and asking us to compromising on our lives from jihadi kafir murderers. ,2
'@Ilhan @sherronhope Ilhan Omar is a Muslim terrorist in plant!,2
'@_sabanaqvi Radical Islamic Terrorism,2
'Discover Quran Verses about #Wind @ [15:22] #Quran #Islam,1
'@arendsen_a @real_defender @realDonaldTrump All i see is a rapist  a radical muslim  and a warmonger. ðŸ˜¬,2
'@ShawKamaleswar Nadai beigh is jehadi ... Check her background before following her .,2
'crazy how a religious person is considered a terrorist in egypt A MUSLIM COUNTRY,2
"""@theskindoctor13 I'm a CRICKET Expert because I was dropped from my High School Cricket Team ðŸ˜‚ #RepeatAfterMe",0
"""#Ouighourslivesmatter Muslim doesn't mean Terrorist... May Lord Have Mercy...",1
'@CallingBSonU @KittenTheOneAn1 I donâ€™t know  her district is flooded with Muslim terrorist  but I have my fingers crossed.,2
'HAPPY MUHARRAM ðŸŒ¹ðŸŒ¹ðŸŒ¹ISLAMIC NEW YEAR,1
"""@Powerfm987 It's not just cricket but every facet of this fucking country.",0
'@passmaster10 The shittiest umpiring I have seen in any international game of cricket,0
'Itâ€™s been a minute since I took in some cricket.   Letâ€™s see! ðŸ˜Š,0
"""MS Dhoni's special attribute as a captain was that he did not think of his own individual record  says Akmal.",0
"""@bhavsarJ2_0 I. Me. Myself! That's the Answer.",0
'@joonthickk I know! But they gotta throw them in a machine and then have the audacity to call us cruel when Eid-al-Adha comes around ðŸ¤¨ðŸ¤¨,1
'Check out Labour Friends of Pakistan. I just joined. https://t.co/t851wAzmFQ ,0
'@Cruizah Cricket,0
'Net Onboard wishes to all Muslim friends Happy Awal Muharram !ðŸ¤©ðŸ¤©ðŸ¤© ðŸ¥³ðŸ¥³ðŸ¥³ #staysafe #netonboard #AwalMuharram,1
'@MemonaMushtaq Sister  dont fall in firqas be a muslim .,1
"""world: messi is the goat  bayern: it's eid al adha",1
'@onlychloexhalle YupðŸ˜­ a lot of bibical and Quran is verses were flipped too and reworded,1
'The Oaks suffered a defeat at the hands of Henley in the Home Counties Premier League. @WCCcricket @CricketHenley,0
'@clarenceonyx There is no moderate Muslim. They all have terrorist tendencies,2
'@skinnyjasondick @JasonAndDeb â€œCricket? Nobody understands cricket. You gotta know what a crumpet is to understand cricket.â€,0
'Look at that Muslim brother ðŸ˜,1
"""Jimmy Neesham invites mixed reactions for calling one Mitchell Starc ball 'unplayable'",0
"""\u2066@sachin_rt\u2069 \u2066@imVkohli\u2069  Just bringing to your notice... If it's genuine  he should be helped!",0
'@isaguha breath of fresh air you are Isa  great for cricket!!,0
'@Moonriver47 Tu as les bons goÃ»ts! Moi jâ€™adorÃ© tous les jouets  mais jâ€™ai des problÃ¨mes de partage avec ma coupine Isis ðŸ˜¹ ,0
Imagine being the right age to date Zoomers and your Tinder is full of matches like  Mackaylalynn Reighleigh Chartreuse James-Isis Ceearrah Ayshley Ocean Timber Cypress Okay the rest of this list is just random stuff picked out from nature And Betty,0
"""#bangaloreriots FIRST DELHI NOW BENGALORE. I AM SURE WE CAN'T LEAD THIS. RADICAL ISLAMIC TERRORISMS",2
'@The_Big_Cricket,0
'New post: CRICKET-CPL-LEAD Zouks deal champions Tridents first defeat in DLS affair,0
There is no proscribed punishment for one who has sexual intercourse with an animal' Sunann Abu Dawud 38.4450.,0
'@republic Wasting our precious foreign exchange on Jehadi Turkey!   Giving them business.,2
'Happy Muharram to all those celebrating ðŸ™ŒðŸ» #Muharram2020,1
'@solaabuganja Lolz.. e don tey wey I beat Muslim extremist to death my guy.,2
'SWAT team that caught Boston Marathon Muslim terrorist bomber disbanded,2
'@SalmanNizami_ IS INDIA BECOMING RADICAL ISLAMIC COUNTRY? BY TAKING SECULARISM,2
'England vs Pakistan 3rd Test: England Look To Clinch First Test Series Against Pakistan In 10 Years | Cricket\xa0News,0
Don't the Moslem's Holy books say 'kill infidels wherever they may be hiding'.,2
"The persecuted Muslim minorities of both countries are being used as a political football, with both Beijing & New Delhi seeking to damage international reputation of the other by pointing to their respective mistreatment of Muslims!!!",1
'salam 1 muharram &amp  happy new year fr all the muslim. â¤ï¸,1
'Happy birthday to me based on hijr Calendar. 2 Muharram 1414. ðŸŒ¹,1
'@TimesNow What else can we expect from the radical xxlamic jehadi deranged pplðŸ¤·\u200dâ™‚ï¸  Sh@@t @ sight is the only proven solution,2
"""So I'm at work and there's a damn Cricket somewhere in the salon. Maybe he wants a haircut ðŸ¤” LOL",0
'Limited over cricket se officially interest khatm,0
'@Blackmight_gh @libya644 @mistereldeexl @funshographix The bible literally encourages slavery of your kind but itâ€™s Islam thatâ€™s barbaric,1
'Happy New Year to the Muslim Ummah. May Allah shower His blessings on us in the sacred month of Muharram,1
'@IlhanMN It is NOT a Muslim ban it is a terrorist ban!,2
Parent-led tool for autism shows same positive results as UK trial when adapted for India &  Pakistan study ,0
'@keithellison @IlhanMN Not gonna happen towel head camel fucker. ,0
'Youâ€™re spirit of â€˜New Indiaâ€™  PM writes to Dhoni,0
'Thereâ€™s a fckn cricket in my house!!!! Imma have a heart attack,0
'@Karthi_Offl Wishes You A Very Happy Eid Mubarak 2019,1
'@SalmanNizami_ Mob of Jehadi Terrorists,2
'Happy anniversary 1 Muharram 1442 H. #TahunBaruIslam  #TahunBaruHijriyah,1
'@afccian Ndombele plays cricket?,0
'Actually all muslim are jehadi,2
@Destiny3650 The pandering is pathetic. There's definitely a lot of good Muslim families just trying to live the American dream n r glad they left the Islamic Revolution plagued countries they came from ... But there's some baaad sh*t happening on college campuses to radicalize their kids.,2
'@msdhoni @narendramodi Fruit of hardwork is always sweet. Thanks for everything you did for Indian cricket team ðŸ. #captain4ever,0
'Any respectable Democrat candidate would be better for the nation than the jihadist Omar.,2
'@cricket_badger @johnsirtease And thatâ€™s fine because...?,0
'@AlisonBevanRWA @EstelFR1 I was always slightly intrigued by elk the cricket stuff in Giles ðŸ˜‚,0
'@mnstrcndy28 he can be your devil dog or your angle dog,0
'Regina cricket league changing its name to honour member killed in motorcycle accident,0
@Ngea19 @jamia_mosque What's the purpose of jihadi? Walk closely to the brothers and sisters  they'll open up. ,2
'@AamAadmiParty Kejru is an Islamic terrorist RT if you agree. ðŸ˜‚,2
'can someone dm me hadiths or verses from the quran for hope thanks,1
'@artyshruti I noticed educated Muslim is more radical than any common Muslim,2
"""@NickWalters1 It was day 2 of my cricket club's premiership celebrations. The next three days after that were the worst of mine!",0
'England and Pakistan agree to flexible playing times that could lead to 10.30am start. #pakistan,0
"""RCB chairman: Not winning IPL 'does add pressure': Sanjeev Churiwala also saysâ€¦ #sports",0
'Happy New Year 1442 Muharram,1
'@im_delhi Haa hota hai Radical Islamic Terrorism .,2
'We are looking at both 2021 and 2022 World Cups : says Laura Wolvaardt   #FridayFeeling,0
'@Aadhiraspeaks @khanumarfa Radical islamic terrorism.,2
'@Abdulla_dabrani @artqueerjalebi Iâ€™m glad Iâ€™m a faggot better than being a Muslim terrorist... thank God for creating gays ðŸŒˆ,2
'@HusainHacker This time moharram also not possible,1
'#IPL2020 | RCB ready for UAE with extra measures in place,0
'Grassroots Cricket Show | Episode 16,0
'Is international cricket over for Cris Gayle?,0
'And fuck western Muslims,2
'Just seen a â€œHappy Muharramâ€ post. Wow,1
@sephorazak @utjav @SaimaMir Yeah  becoz our land was stolen from us by Arabian chuslim invaders  Don't worry we will get it back ,2
'@NakulMPande In many ways it is their swings from brilliance to remarkable fallibility that makes them both so good to watch.,0
'Fuck Islam &amp all its Muslims in the world,2
'Wishing a very happy wedding anniversary to the couple. @RealHa55an   #HasanAli #Pakistan #Cricket #CricTracker,0
'https://t.co/Iq1p6BBYMf  We would like to wish everyone a Happy Hijri New Year and a prosperous Muharram!  #muharram,1
Do you think Congress knows how hard Big Tech is laughing at them?  I mean these guys (Congress) can't even even hold a virtual meeting. ,0
'If your making dua make sure to praise Allah (swt) and send blessings to our Prophet Mohammed (saw) before you make your wishes. ,1
'Happy Muharram and Islamic New Year 1442H.,1
"""@TheRealSeawolf What's your nationality?  Muslim...  - My sister 2018 XD",1
"""Run the fuck out of anyone who tries to steal a few yards  Ashwin. Also  we'd love to see Ponting peeved.",0
'Brian Burke: On The Ball | Croquet  backyard cricket and home rules,0
'Muharram 1442 - Happy New Year!,1
'ðŸ”¥ ðŸŽ¥ BAD AZZ ACTION..yep ..follow @CRICKET_1BAD #THðŸ›³ BADDEST OF ALL TIME..#BOAT!ðŸ›³,0
'Muharram doesnâ€™t mean happy new year.  #educateyourself,1
'May Allah shower you with gifts of love  bravery  wisdom  contentment  health  patience and cleanliness amin ðŸ™ðŸ˜Š Happy Muharram âœ¨â¤ï¸,1
"""There's a reward for quenching the thirst of an animal. #Allah_Islam_Hadeethâ¤ï¸",1
'@MuhammadTaaha19 @ShivAroor Hey Jehadi never changes.,2
 @n3hria You don't even know what hindutav is.Yes i belive in it but unfortunately this won't happen ðŸ˜Ž Good for you camel uring and goat fucker.,0
'Discover Quran Verses about #Sabeans @ [5:69] #Quran #Islam,1
@ChineseMuslima @globaltimesnews Don't worry about us dear Chinese chuslim  think about your Chinese economy who is going to crash soon because many other countries are decided to ban Chinese apps and other business with you soon. One day you will regret your policies and come on knees begging mercy. ,2
'Under 15 v Under 15 ( Under 15 83 (19.3) Doncaster Town CC Under 15 (Doncaster Junior League) won by 18 runs,0
'Discover Quran Verses about #Pollution @ [30:41] #Quran #Islam,1
'@elmamusicc So people just making up Quran verses nowadaysðŸ¤¦\u200dâ™‚ï¸,1
'@scaggsvillan @keithlaw Phillies playing cricket and think an innings is one.,0
'@MMFlint 9 different Muslim countries would disagree,1
'A complete Muslim is the one  who his brother (in Islam) Muslim free from his tongue and hand,1
'Happy moharram,1
'Busted: UK-bound heroin consignment seized https://t.co/WonS1tDSQK #pakistan #anf ,0
'@News24 Take cricket and shove it  Voetsek ANC!!! Everything ANC touches  turns into turds!!!ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬,0
'The transcript of Radical Islamic Republic but very knowledgeable,2
'@cpaetnhnya @lindeeloo_who @brat2381 @akav8or @cosmicspice @RHart_York @BlueGhost40 @NARAL @mikefarb1 Jim stated that it was never a Muslim Ban  even though Bannon and others said outright that it was.  Now  letâ€™s look at Trumpâ€™s own words... https://t.co/oBOmW9fvbE ,1
'@MuslimMatters Muslim matters would never betray rapist scholars like Tariq Ramadan. Never.,1
'#cpl #Cricket #Livestream #cpl20 #Cricketisback,0
'Organise #spl2 cricket,0
"Muslim population in India has increased almost 200% in 40 years, Muslims in India are most advantaged and satisfied than Indians of other religious groups. They believe that there standard of living has increased and is getting better everyday!",1
'When you start playing football its all over for every girlish game like cricket ðŸ¤­,0
'Happy Islamic New Year and a blessed Muharram to all observing it here in Calgary-McCall  Alberta  and beyond.  #AbLeg,1
'Happy New Islamic Year. May Allah make it good for everyone. #Muharram #IslamicNewYear,1
'@Nedaye_Vazifeh @AlinejadMasih This woman is an angel and u are representing islamic terrorist regime,2
'#ENGvPAK | Will rain spoil another game in\u2009Southampton?,0
'Happy Islamic New Year âœ¨ On the auspicious day of Muharram  may Allah bless us with health  wealth  peace and happiness ðŸŒ»,1
Pakistan vs Indian Media Panel On Narendra Modi UK Visit And Turkey Visit 16 November 2015 ,0
'@UmaimaBlogger @odysseuslahori @Razarumi @talaatkhurshid (i think Islam MPL lived near this) @hsaqib17 @Sid_huma @NOSHAHEED,1
'@Cheeku218 @ImRo45 Hero of Joker Sequel,0
'@The_PixelBender Cricket too ðŸ¤”,0
'@man4_cricket This year I strongly believe in finch.. he will take the pressure of virat and abd.. as an experienced T20 player,0
'@sachin_rt - just wanted to bring this to you attention.,0
"""Tony Webb's research into Minor Counties Cricket in 1939 is now avaialable at #CricketHistory",0
"'@DrNaumanNiaz Unfortunately our cricket is still bearing the brunt of not implementing the ""Qayuum report"" in it\'s letter &amp  spirit.",0
'@CAPTAlNDEPP I am a Muslim brother but I think she is dressed good enough for a Non-Muslim.,1
'@Ell__Gringo O sont play golf any more at all....but love my cricket!!!,0
'@cricbuzz @RobJ_Cricket,0
'@bwfcsi @L_Patz_86 @AlexWright352 @Bwfc12341 Morning Si my Muslim brother ðŸ™…\u200dâ™‚ï¸,1
'@ShefVaidya 11 for playing cricket as a team and 2 extras. May be a neighbourhood house have another team to play with.,0
